EIN,OrgName,State,City,ZIP,TaxYear,TaxPeriodEnd,FormType,FormationYr,Mission,Employees,Volunteers,GrossReceipts,TotalRevenueCY,TotalRevenuePY,ContributionsGrantsCY,ContributionsGrantsPY,ProgramServiceRevCY,ProgramServiceRevPY,InvestmentIncomeCY,OtherRevenueCY,GovernmentGrantsAmt,TotalExpensesCY,TotalExpensesPY,SalariesCY,FundraisingExpCY,ProgramSvcExpenses,NetRevenueCY,NetRevenuePY,TotalAssetsEOY,TotalAssetsBOY,TotalLiabilitiesEOY,TotalLiabilitiesBOY,NetAssetsEOY,NetAssetsBOY,SourceFile
620478087,ANDREW JACKSON FOUNDATION,TN,HERMITAGE,37076,2017,2018-06-30,990,1889,"TO PRESERVE THE 1,120 ACRE HISTORIC PROPERTY, MAINTAIN AND PRESERVE THE HERMITAGE MANSION AND 27 OTHER STRUCTURES AND COLLECTIONS INCLUDING REPAIRS OF MANSION WINDOWS AND UPGRADE OF SPRINKLER, FIRE, AND SECURITY ALARM SYSTEMS, PROVIDE EDUCATIONAL PROGRAMS TO THE PUBLIC INCLUDING JR. DOCENT PROGRAM, HANDS-ON HISTORY, THE RACHEL VIRTUAL CLASS, HERMITAGE HOME SCHOOL DAYS, THE SCOUT SCAVENGER HUNT & THE DUEL, MAKE THE SITE AVAILABLE TO 220,000+/- GUESTS ANNUALLY AND HOST EVENTS, PROGRAMS AND ACTIVITIES THAT INSPIRE A LOVE OF AMERICAN HISTORY INCLUDING BLACK HISTORY MONTH AND VETERAN'S DAY PROGRAMS.",153.0,50.0,7253954.0,6423262.0,5346960.0,2391911.0,1524453.0,3747528.0,3553191.0,13080.0,270743.0,933716.0,5367436.0,5018645.0,2907620.0,508227.0,4213625.0,1055826.0,328315.0,9601694.0,8376955.0,505225.0,359971.0,9096469.0,8016984.0,201900159349301260_public.xml
561678395,Habitat for Humanity Cabarrus County,NC,Concord,28025,2017,2018-06-30,990,1989,To provide affordable housing to low income families with interest free mortgages.,24.0,1000.0,2395956.0,1794727.0,1263003.0,852146.0,660510.0,754286.0,423713.0,21300.0,166995.0,,1560043.0,1406873.0,380646.0,193517.0,1283507.0,234684.0,-143870.0,4430912.0,4260440.0,835521.0,899141.0,3595391.0,3361299.0,201900159349301365_public.xml
454555797,VIRTUAL ACADEMY OF LAFOURCHE INC,LA,THIBODAUX,70301,2017,2018-06-30,990,2012,"THE SCHOOL IS A TYPE I VIRTUAL CHARTER SCHOOL PROVIDING SERVICES FOR STUDENTS OF LAFOURCHE PARISH, LOUISIANA. THE ORGANIZATION PROVIDES ONLINE CURRICULUM FOR STUDENTS FROM KINDERGARTEN TO TWELFTH GRADE.",16.0,,4598759.0,4598759.0,4860144.0,0.0,,4486375.0,4756397.0,0.0,112384.0,,4412291.0,4604410.0,308101.0,0.0,3557727.0,186468.0,255734.0,828430.0,695547.0,50191.0,103776.0,778239.0,591771.0,201900169349300140_public.xml
364418084,MANO A MANO FAMILY RESOURCE CENTER,IL,ROUND LAKE PARK,60073,2017,2018-06-30,990,2001,NEIGHBORHOOD AND COMMUNITY DEVELOPMENT,34.0,22.0,1456059.0,1432188.0,1094106.0,1395972.0,1050320.0,35967.0,43590.0,249.0,0.0,1114034.0,1172978.0,991393.0,752921.0,59569.0,1038518.0,259210.0,102713.0,1559105.0,1291862.0,197308.0,189272.0,1361797.0,1102590.0,201900169349300235_public.xml
410976144,FERGUS FALLS COMMUNITY CHILD CARE,MN,FERGUS FALLS,56537,2017,2018-06-30,990,1983,"FERGUS FALLS COMMUNITY CHILD CARE CENTER IS A FULL-DAY CHILD CARE CENTER FOR CHILDREN AGES 6 WEEKS TO 9 YEARS OLD. WE FOCUS ON GIVING EACH CHILD A WARM ENVIRONMENT THAT ENCOURAGES DEVELOPMENT OF SOCIALIZATION SKILLS, INDEPENDENCE, AND A POSITIVE SELF-IMAGE.",68.0,,1040426.0,1040426.0,1087851.0,543101.0,588226.0,497281.0,496781.0,44.0,0.0,541101.0,1009961.0,973810.0,775073.0,0.0,897379.0,30465.0,114041.0,730215.0,695389.0,23658.0,19297.0,706557.0,676092.0,201900169349300805_public.xml
201377483,JEROME AVENUE CARE FOR THE HOMELESS,NY,NEW YORK,10016,2017,2017-12-31,990,2003,TO OPERATE A 200-BED TRANSITIONAL RESIDENCE FOR HOMELESS WOMEN.,46.0,0.0,8176017.0,8176017.0,7398795.0,8026017.0,7247711.0,150000.0,150000.0,0.0,0.0,8025917.0,8205184.0,7797121.0,2291864.0,0.0,8205184.0,-29167.0,-398326.0,9438005.0,9486617.0,12956734.0,12407646.0,-3518729.0,-2921029.0,201900179349300025_public.xml
331194900,VERMONT FAMILY NETWORK INC,VT,WILLISTON,05495,2017,2018-06-30,990,2008,VFN'S MISSION IS TO EMPOWER AND SUPPORT ALL VERMONT FAMILIES OF CHILDREN WITH SPECIAL NEEDS,58.0,72.0,2241572.0,2241572.0,2313850.0,821545.0,885337.0,1398992.0,1427928.0,1401.0,19634.0,659318.0,2213425.0,2234086.0,1757070.0,57133.0,1867203.0,28147.0,79764.0,729619.0,694220.0,131976.0,124724.0,597643.0,569496.0,201900179349300120_public.xml
367342471,Charles Simeon Trust,IL,Chicago,60615,2017,2018-08-31,990,2001,TRAINING MINISTERS TO EFFECTIVELY PREACH THE GOSPEL.,10.0,0.0,1526601.0,1526601.0,682072.0,1273406.0,443803.0,240621.0,230552.0,265.0,12309.0,,865199.0,636986.0,391628.0,72877.0,682138.0,661402.0,45086.0,726849.0,70374.0,1024.0,5951.0,725825.0,64423.0,201900179349300200_public.xml
520907036,SOMERSET COMMUNITY SERVICES INC,MD,MARION STATION,21838,2017,2018-06-30,990,1976,PROMOTING AND ASSISTING DEVELOPMENTALLY DISABLED CITIZENS.,545.0,30.0,16561150.0,16555371.0,16223331.0,15907508.0,15608628.0,580879.0,593340.0,66984.0,0.0,15864138.0,15171260.0,14563615.0,10636387.0,0.0,14264822.0,1384111.0,1659716.0,14928125.0,13725906.0,1680396.0,1862288.0,13247729.0,11863618.0,201900179349300405_public.xml
112434546,AMERICAN COMMITTEE FOR THE ADVANCE-,NY,MAMARONECK,10543,2017,2017-12-31,990,1977,INCREASE KNOWLEDGE OF TORAH,0.0,,3248290.0,2401781.0,1479755.0,2263463.0,1315771.0,0.0,,138318.0,0.0,,2930538.0,2279622.0,0.0,0.0,2901167.0,-528757.0,-799867.0,646456.0,1175213.0,0.0,,646456.0,1175213.0,201900179349300725_public.xml
590737912,CAPSTONE ADAPTIVE LEARNING,FL,PENSACOLA,325011324,2017,2018-09-30,990,1953,"SERVICE PROVIDER TO CHILDREN, STUDENTS AND ADULTS WITH A SPECTRUM OF ABILITIES AND DISABILITIES. SERVICES IN ESCAMBIA AND SANTA ROSA COUNTIES INCLUDE SIX SITES FOR ADULT AND CHILDREN'S DAY PROGRAMS AND SIX GROUP HOMES. SERVICES PROVIDED TO OVER 1,800 INDIVIDUALS EACH YEAR.",159.0,90.0,4022288.0,4021176.0,3910784.0,438778.0,313036.0,3573515.0,3641870.0,8883.0,0.0,,3927697.0,3908458.0,2758659.0,80807.0,3561392.0,93479.0,2326.0,5362645.0,5356957.0,1613556.0,1701347.0,3749089.0,3655610.0,201900179349300865_public.xml
232930577,CHESCONET,PA,DOWNINGTOWN,19335,2017,2018-06-30,990,1996,TO PROVIDE AFFORDABLE INTERNET ACCESS AND COMPUTER SUPPORT FOR PUBLIC SERVICE ORGANIZATIONS,0.0,18.0,1264403.0,1264403.0,1277213.0,0.0,0.0,1257302.0,1274355.0,7101.0,0.0,,1331401.0,1253274.0,0.0,0.0,1331401.0,-66998.0,23939.0,2078555.0,2103191.0,9210.0,70865.0,2069345.0,2032326.0,201900179349301000_public.xml
930556589,Star of Hope Activity Center Inc,OR,Coos Bay,97420,2017,2018-06-30,990,1971,"To provide the developmentally disabled an opportunity to be trained in living skills, social skills, recreational skills, and to provide housing.",239.0,15.0,6188039.0,6188039.0,5926955.0,40049.0,49176.0,6138734.0,5877292.0,9256.0,0.0,,6371617.0,6317425.0,5155644.0,3692.0,5218536.0,-183578.0,-390470.0,1377405.0,1748043.0,920048.0,1107108.0,457357.0,640935.0,201900189349300025_public.xml
592934243,Seminole County Victims Rights Coalition Inc,FL,Lake Monroe,32747,2017,2018-06-30,990,1988,See Schedule O.,37.0,287.0,1991825.0,1991109.0,1612357.0,1952173.0,1575076.0,0.0,,253.0,38683.0,1699053.0,2093351.0,1759124.0,1510741.0,6839.0,1874430.0,-102242.0,-146767.0,4223799.0,4295215.0,129938.0,99112.0,4093861.0,4196103.0,201900189349300200_public.xml
042692763,VALLEY OPPORTUNITY COUNCIL INC,MA,HOLYOKE,01040,2017,2018-06-30,990,1980,FEDERALLY DESIGNATED COMMUNITY ACTION AGENCY,436.0,90.0,32500586.0,32500586.0,29796453.0,59372.0,68822.0,31724852.0,29401638.0,46253.0,670109.0,,32341986.0,29507334.0,9414592.0,0.0,31397820.0,158600.0,289119.0,13361113.0,13661494.0,6815217.0,7279776.0,6545896.0,6381718.0,201900189349300305_public.xml
742574527,NEIGHBORS IN NEED OF SERVICES INC,TX,RIO HONDO,78583,2017,2018-03-31,990,1990,"OPERATE THE HEAD START PROGRAM AND CHILD CARE FOOD PROGRAM IN CAMERON AND WILLACY COUNTIES AND TO PROVIDE SOCIAL, HEALTH, AND NUTRITIONAL SERVICES TO ENROLLED CHILDREN AND FAMILIES.",654.0,200.0,29879506.0,29879506.0,28974132.0,29677766.0,28811503.0,45502.0,32507.0,0.0,156238.0,24304963.0,29590708.0,29352465.0,18724720.0,0.0,26966982.0,288798.0,-378333.0,5926646.0,5505286.0,4113956.0,3942424.0,1812690.0,1562862.0,201900189349300830_public.xml
520694569,THE HARFORD DAY SCHOOL INCORPORATED,MD,BEL AIR,21014,2017,2018-06-30,990,1957,ACADEMIC EDUCATION FOR GRADES PRE-K THROUGH 8,79.0,85.0,6517598.0,5594282.0,5235945.0,409859.0,625188.0,4885829.0,4373549.0,165100.0,133494.0,,5517631.0,5193924.0,3352232.0,157385.0,4151495.0,76651.0,42021.0,13444418.0,13146775.0,8185435.0,8182704.0,5258983.0,4964071.0,201900189349301000_public.xml
222130220,180 Turning Lives Around Inc,NJ,Hazlet,07730,2017,2018-06-30,990,1976,"180, Turning Lives Around, is a private, non-profit organization dedicated to ending domestic and sexual violence in our community.",91.0,373.0,7237580.0,6028355.0,4771757.0,5624285.0,3892317.0,51546.0,101883.0,29361.0,323163.0,3927617.0,5267458.0,4809903.0,3660697.0,306351.0,4608689.0,760897.0,-38146.0,12878951.0,12080413.0,3977003.0,3896763.0,8901948.0,8183650.0,201900209349300450_public.xml
650849190,INDIAN RIVER CHARTER HIGH SCHOOL INC,FL,VERO BEACH,32966,2017,2018-06-30,990,1998,HIGH SCHOOL EDUCATION,102.0,7.0,6447978.0,6431645.0,5135226.0,50206.0,57392.0,6300428.0,5019655.0,33558.0,47453.0,,4973177.0,4893397.0,3582562.0,0.0,4111551.0,1458468.0,241829.0,7925576.0,6608639.0,590077.0,731608.0,7335499.0,5877031.0,201900219349300330_public.xml
820438429,BOISE VALLEY HABITAT FOR HUMANITY INC,ID,BOISE,83707,2017,2018-06-30,990,1990,"TO BUILD DECENT, AFFORDABLE HOMES FOR THOSE IN NEED, AND PROMOTE RESPONSIBLE HOME OWNERSHIP.",23.0,334.0,1715767.0,1651748.0,1475093.0,368544.0,353337.0,1244776.0,1053054.0,21.0,38407.0,,1629907.0,1286136.0,522393.0,50873.0,1347515.0,21841.0,188957.0,1946452.0,1905723.0,1062343.0,1043455.0,884109.0,862268.0,201900219349300535_public.xml
520815539,CONCORD HILL SCHOOL,MD,CHEVY CHASE,20815,2017,2018-06-30,990,1965,THE PURPOSE OF THE ORGANIZATION IS TO MAINTAIN A SCHOOL FOR STUDENTS AGE 3 TO 3RD GRADE.,37.0,100.0,3095482.0,3050534.0,2854992.0,220075.0,214077.0,2656115.0,2482282.0,47796.0,126548.0,,3180265.0,3100850.0,2233126.0,146510.0,2534227.0,-129731.0,-245858.0,5216952.0,5308816.0,1094480.0,1162377.0,4122472.0,4146439.0,201900219349300610_public.xml
410915124,UNITED WAY OF CENTRAL MINNESOTA,MN,ST CLOUD,56303,2017,2018-06-30,990,1967,UNITED WAY OF CENTRAL MINNESOTA BRINGS TOGETHER PEOPLE AND RESOURCES TO DEVELOP SOLUTIONS TO COMMUNITY ISSUES AND TO IMPROVE THE QUALITY OF LIFE FOR THE PEOPLE OF CENTRAL MINNESOTA.,22.0,486.0,3944966.0,3714171.0,4015184.0,3538748.0,3828697.0,46568.0,67628.0,60536.0,68319.0,95471.0,3537837.0,3784476.0,853995.0,461027.0,2793113.0,176334.0,230708.0,5219540.0,4966585.0,715735.0,658120.0,4503805.0,4308465.0,201900219349300615_public.xml
411112749,HUBBARD COUNTY DEVELOPMENTAL ACHIEVEMENT CENTER IN,MN,PARK RAPIDS,56470,2017,2018-09-30,990,1978,"TO PROVIDE HIGH QUALITY SPECIALIZED SERVICES TO PERSONS WITH DEVELOPMENTAL DISABILITIES AND MENTAL ILLNESS. THESE SERVICES PROMOTE GROWTH, DIGNITY AND THE DEVELOPMENT OF WORK AND SOCIAL SKILLS AND PROVIDE OPPORTUNITIES FOR BEOMING PART OF THE COMMUNITY.",144.0,,2299614.0,2299614.0,2392834.0,810262.0,755383.0,1485086.0,1631486.0,3621.0,645.0,,2530208.0,2639039.0,1793310.0,5788.0,2223971.0,-230594.0,-246205.0,1899178.0,2149463.0,391073.0,425100.0,1508105.0,1724363.0,201900219349300955_public.xml
430654855,EDEN THEOLOGICAL SEMINARY,MO,WEBSTER GROVES,63119,2017,2018-06-30,990,1850,"EDEN THEOLOGICAL SEMINARY IS A GRADUATE SCHOOL FOR INDIVIDUALS WISHING TO EARN HIGHER LEVEL DEGREES IN THE STUDY OF THEOLOGY, PREPARING MANY FOR THE PRACTICE OF MINISTRY. THE SCHOOL ALSO PROVIDES CONTINUING EDUCATION FOR CLERGY.",99.0,26.0,7830033.0,5614551.0,7316966.0,2355651.0,1695790.0,2063951.0,2068135.0,799166.0,395783.0,,6191359.0,5742590.0,2603463.0,207580.0,4233709.0,-576808.0,1574376.0,28812334.0,29024857.0,913421.0,1008105.0,27898913.0,28016752.0,201900229349300515_public.xml
522268177,ASSOCIATION OF CATHOLIC COLLEGES,DC,WASHINGTON DC,20036,2017,2018-06-30,990,2002,"THE ASSOCIATION OF CATHOLIC COLLEGES AND UNIVERSITIES, FOUNDED IN 1899, SERVES AS THE COLLECTIVE VOICE OF U.S CATHOLIC HIGHER EDUCATION. THROUGH PROGRAMS AND SERVICES, THE ASSOCIATION STRENGTHENS AND PROMPTES THE CATHOLIC IDENTITY AND MISSION OF ITS MEMBER INSTITUTIONS SO THAT ALL ASSOCIATED WITH CATHOLIC HIGHER EDUCATION CAN CONTRIBUTE TO THE GREATER GOOD OF THE WORLD AND THE CHURCH.",20.0,251.0,2003093.0,2003093.0,2044454.0,427955.0,387442.0,1544342.0,1635004.0,30796.0,0.0,,2143237.0,1889723.0,1135020.0,0.0,1844282.0,-140144.0,154731.0,3222244.0,3139696.0,1770952.0,1629697.0,1451292.0,1509999.0,201900239349300105_public.xml
943155375,Zen Hospice Project,CA,San Francisco,94103,2017,2017-12-31,990,1992,A Residential Care Facility for the Chronically Ill-ZHP provides bedside support at Laguna Honda Hospital.,41.0,125.0,2081395.0,2072476.0,3183675.0,1691559.0,2191639.0,370116.0,971841.0,10784.0,17.0,,3201679.0,3138445.0,1895950.0,310848.0,1821573.0,-1129203.0,45230.0,2465852.0,3004013.0,765118.0,179869.0,1700734.0,2824144.0,201900239349300225_public.xml
391047172,UNITED MIGRANT OPPORTUNITY SERVICES,WI,MILWAUKEE,53207,2017,2018-06-30,990,1965,"UMOS, A NON-PROFIT ADVOCACY ORGANIZATION, PROVIDES PROGRAMS AND SERVICES WHICH IMPROVE THE EMPLOYMENT, EDUCATIONAL, HEALTH AND HOUSING OPPORTUNITIES OF UNDER-SERVED POPULATIONS.",1257.0,550.0,26575180.0,26133476.0,26385804.0,25297388.0,25351952.0,733342.0,934389.0,0.0,102746.0,25175150.0,25800795.0,25443766.0,17389580.0,0.0,22730227.0,332681.0,942038.0,16893743.0,18057673.0,6047109.0,7543720.0,10846634.0,10513953.0,201900239349300420_public.xml
813126123,TREESIDE CHARTER SCHOOL,UT,PROVO,84606,2017,2018-06-30,990,2015,"TO MANAGE, OPERATE, GUIDE, DIRECT, AND PROMOTE A PUBLIC CHARTER SCHOOL.",72.0,,3020712.0,3020712.0,152938.0,2995446.0,152738.0,24154.0,,6.0,1106.0,2993968.0,3010750.0,327138.0,1625587.0,0.0,2790634.0,9962.0,-174200.0,9220433.0,87153.0,9388537.0,261353.0,-168104.0,-174200.0,201900249349300115_public.xml
826001432,BOYS & GIRLS CLUBS OF THE LEWIS CLARK,ID,LEWISTON,83501,2017,2018-06-30,990,1964,"THE MISSION OF THE BOYS & GIRLS CLUBS OF THE LEWIS CLARK VALLEY IS: TO ENABLE ALL YOUNG PEOPLE, ESPECIALLY THOSE WHO NEED US MOST, TO REACH THEIR FULL POTENTIAL AS PRODUCTIVE, CARING, RESPONSIBLE CITIZENS",98.0,818.0,2095033.0,1959743.0,1921133.0,766358.0,959958.0,622754.0,590804.0,628.0,570003.0,240473.0,2052018.0,1969448.0,1207417.0,41562.0,1555000.0,-92275.0,-48315.0,2283062.0,2356095.0,510717.0,491475.0,1772345.0,1864620.0,201900249349300805_public.xml
841001484,FAMILY VISITOR PROGRAM OF GARFIELD COUNTY INC,CO,GLENWOOD SPRINGS,81602,2017,2018-06-30,990,1986,"TO PROMOTE HEALTHY FAMILIES BY PROVIDING EDUCATION, ADVOCACY, AND SUPPORT SERVICES THAT STRENGTHEN AND EMPOWER FAMILIES, FOSTER THE OPTIMUM DEVELOPMENT OF CHILDREN, AND PREVENT CHILD ABUSE AND NEGLECT.",23.0,0.0,1551418.0,1551418.0,1561181.0,1533100.0,1538614.0,0.0,500.0,214.0,18104.0,1178801.0,1495467.0,1498924.0,1174107.0,103148.0,1137946.0,55951.0,62257.0,795669.0,761391.0,104696.0,126369.0,690973.0,635022.0,201900249349301165_public.xml
043387698,MASSACHUSETTS LIBRARY SYSTEM INC,MA,MARLBOROUGH,01752,2017,2018-06-30,990,1997,"TO PROVIDE SUPPORT AND MATERIALS TO REGIONAL LIBRARIES AND PROVIDE SUPPORT AND PROMOTION TO LIBRARY PROGRAMS,SERVING ALL LIBRARY PATRONS IN THE MASSACHUSETTS AREA.",63.0,0.0,8450815.0,8450815.0,8400166.0,7670434.0,7625057.0,666887.0,671399.0,5548.0,107946.0,7670434.0,8287579.0,9242903.0,2234515.0,0.0,7791211.0,163236.0,-842737.0,3516186.0,3165598.0,299452.0,111171.0,3216734.0,3054427.0,201900259349300200_public.xml
251372216,AGING SERVICES INC,PA,INDIANA,15701,2017,2018-06-30,990,1979,SOCIAL SERVICES TO THE ELDERLY OF INDIANA COUNTY,60.0,247.0,3425048.0,3354229.0,3260458.0,3231397.0,3163534.0,89370.0,77426.0,17424.0,16038.0,3132433.0,3372561.0,3280978.0,1615118.0,8859.0,3139045.0,-18332.0,-20520.0,2722714.0,2767145.0,180450.0,206553.0,2542264.0,2560592.0,201900259349300300_public.xml
231654975,THE SCHUYLKILL CENTER FOR ENVIRONMENTAL,PA,PHILADELPHIA,19128,2017,2018-06-30,990,1965,TO INSPIRE MEANINGFUL CONNECTIONS BETWEEN PEOPLE AND NATURE.,83.0,1337.0,3274782.0,2000225.0,2108463.0,562600.0,999418.0,1002969.0,911849.0,344532.0,90124.0,,2354228.0,2156729.0,1562283.0,182386.0,2006578.0,-354003.0,-48266.0,10011588.0,10302467.0,568619.0,467662.0,9442969.0,9834805.0,201900259349300305_public.xml
112767098,MOTHER AND UNBORN BABY CARE OF LI INC,NY,MASSAPEQUA,11758,2017,2018-03-31,990,1986,CRISIS PREGNANCY COUNSELING,18.0,150.0,1644819.0,1604176.0,1616545.0,1522566.0,1505457.0,0.0,0.0,1267.0,80343.0,,1666842.0,1709981.0,544211.0,124168.0,1137488.0,-62666.0,-93436.0,1386752.0,1430148.0,38159.0,32084.0,1348593.0,1398064.0,201900259349300400_public.xml
593810621,LEGACY PREPARATORY ACADEMY,UT,WOODS CROSS,84087,2017,2018-06-30,990,2005,TO PROVIDE CLASSICAL EDUCATION AND FINE ARTS WITHIN A PUBLIC CHARTER SCHOOL SETTING BY BUILDING THE FOUNDATION OF KNOWLEDGE AND CRITICAL THINKING SKILLS NECESSARY FOR CHILDREN TO BECOME INDEPENDENT.,163.0,303.0,7787115.0,7786940.0,7473222.0,7524540.0,7204907.0,209867.0,240821.0,41690.0,10843.0,7463579.0,6937281.0,6826570.0,4702322.0,0.0,6382958.0,849659.0,646652.0,19563220.0,18835496.0,17917258.0,18039193.0,1645962.0,796303.0,201900259349300620_public.xml
222954760,HUNGER SOLUTIONS NEW YORK INC,NY,ALBANY,12205,2017,2018-06-30,990,1988,SEE SCHEDULE O,25.0,13.0,6592830.0,6592830.0,6509989.0,6592526.0,6493663.0,0.0,0.0,304.0,0.0,6288404.0,6610284.0,6512628.0,1620244.0,54348.0,6249227.0,-17454.0,-2639.0,2299662.0,2333754.0,2071720.0,2088358.0,227942.0,245396.0,201900259349301000_public.xml
953368020,Kiku Gardens Inc,CA,Chula Vista,91911,2017,2018-06-30,990,1999,The Organization provides Home Care and Meal Services for Seniors.,0.0,15.0,1375021.0,1375021.0,45893.0,1301200.0,,0.0,,73821.0,0.0,,83882.0,32936.0,0.0,0.0,35000.0,1291139.0,12957.0,6948029.0,6173815.0,4823.0,11668.0,6943206.0,6162147.0,201900269349300605_public.xml
742520175,CANCER AID AND RESEARCH FUND,AZ,GLENDALE,85308,2017,2018-09-30,990,1988,"The Organization provides information and assistance concerning cancer. It provides grants, medical equipment and supplies to hospitals an clinics tthat treat cancer and other degenerative diseases.",1.0,,1378211.0,1378211.0,2489820.0,1315111.0,2444811.0,63100.0,45009.0,0.0,0.0,,1366483.0,2528163.0,86346.0,11762.0,1314996.0,11728.0,-38343.0,88293.0,76473.0,7631.0,7539.0,80662.0,68934.0,201900269349300705_public.xml
510151116,THE OJAI FOUNDATION,CA,OJAI,93024,2016,2017-06-30,990,1975,The organization sponsors various retreats and workshops providing an educational environment and community for its participants.,24.0,9.0,1331146.0,1331146.0,735340.0,283684.0,127668.0,1047252.0,607324.0,210.0,0.0,,1348057.0,818680.0,643998.0,66583.0,1088456.0,-16911.0,-83340.0,1974085.0,1695140.0,409323.0,113467.0,1564762.0,1581673.0,201900289349300030_public.xml
251861015,SUBSTANCE ABUSE SERVICES INC,PA,HARRISBURG,17101,2017,2018-06-30,990,2000,"TO ASSIST ALL THOSE INDIVIDUALS AFFECTED BY SUBSTANCE USE ISSUES, PROBLEMS, AND CONCERNS.",68.0,8.0,3084239.0,3062261.0,2511322.0,2033582.0,1565027.0,1012171.0,947984.0,6094.0,10414.0,1169011.0,2998622.0,2487462.0,2182177.0,59671.0,2859379.0,63639.0,23860.0,1257194.0,1144218.0,644728.0,595391.0,612466.0,548827.0,201900289349300130_public.xml
630804539,EPISCOPAL KYLE HOME INC,AL,GADSDEN,35901,2017,2018-09-30,990,1978,RESIDENTIAL CARE AND REHABILITATIVE TRAINING SERVICES FOR INDIVIDUALS WITH INTELLECTUAL DISABILITIES.,40.0,,1074241.0,1074241.0,1066959.0,957528.0,942495.0,116471.0,121061.0,242.0,0.0,957478.0,1105855.0,1106711.0,813096.0,0.0,868515.0,-31614.0,-39752.0,661824.0,708340.0,314207.0,329109.0,347617.0,379231.0,201900289349300315_public.xml
237121125,VIENNA YOUTH INC,VA,VIENNA,22182,2017,2018-06-30,990,1970,TO PROVIDE YOUTH SPORTS PROGRAMS.,0.0,1000.0,1278241.0,1070689.0,1029211.0,30663.0,16026.0,885483.0,870065.0,103347.0,51196.0,1000.0,764241.0,707257.0,0.0,14346.0,685455.0,306448.0,321954.0,4174716.0,3868268.0,0.0,0.0,4174716.0,3868268.0,201900289349300510_public.xml
941149702,PAJARO VALLEY COMMUNITY HEALTH TRUST,CA,WATSONVILLE,95076,2017,2018-06-30,990,1998,"THE HEALTH TRUST AIMS TO IMPROVE HEALTH AND QUALITY OF LIFE FOR RESIDENTS OF THE GREATER PAJARO VALLEY BY PROVIDING HEALTH PROMOTION SERVICES AND DIABETES SELF-MANAGEMENT EDUCATION. ADDITIONALLY, WE CONVENE CROSS-SECTOR STAKEHOLDERS TO ALIGN RESOURCES TO REALIZE A SHARED VISION OF HEALTH AND PROVIDE GRANTS AND ALLIED SUPPORT TO LOCAL GROUPS ENSURING ACCESS TO HEALTH PROMOTION AND DISEASE PREVENTION PROGRAMS AS WELL AS QUALITY, CULTURALLY COMPETENT WHOLE PERSON HEALTHCARE.",14.0,104.0,5462882.0,1911063.0,2453358.0,474174.0,383451.0,105498.0,91543.0,1344068.0,-12677.0,,1565644.0,1417438.0,887835.0,153600.0,1103848.0,345419.0,1035920.0,16859068.0,16830233.0,361903.0,444658.0,16497165.0,16385575.0,201900289349300630_public.xml
133528266,HUDSON HIGHLANDS LAND TRUST INC,NY,GARRISON,10524,2017,2018-09-30,990,1989,"HUDSON HIGHLANDS LAND TRUST, INC. (HHLT) PROTECTS AND PRESERVES THE NATURAL RESOURCES, RURAL CHARACTER, AND SCENIC BEAUTY OF THE HUDSON HIGHLANDS, SEE SCHEDULE O.",6.0,70.0,1988984.0,1665709.0,1542455.0,785918.0,1249949.0,25146.0,16961.0,812024.0,42621.0,,968457.0,1103252.0,523091.0,63983.0,840486.0,697252.0,439203.0,9779627.0,8839130.0,589366.0,603481.0,9190261.0,8235649.0,201900289349301080_public.xml
455389101,THE CAPITOL ENCORE ACADEMY,NC,FAYETTEVILLE,28301,2017,2018-06-30,990,2012,"THE CAPITOL ENCORE ACADEMY WILL DEVELOP ARTISTS WHO INSPIRE OTHERS WITH PRINCIPLES OF DESIGN AND ARTFUL THINKING THROUGH THE INTEGRATION OF ACADEMIC EXCELLENCE, VIRTUOUS CHARACTER AND DISCIPLINED ARTISTRY.",85.0,40.0,3415236.0,3415236.0,2765667.0,3270975.0,2625960.0,128793.0,120793.0,0.0,15468.0,3262408.0,3319645.0,2581839.0,1880975.0,0.0,2316691.0,95591.0,183828.0,888257.0,677417.0,533775.0,418526.0,354482.0,258891.0,201900299349300105_public.xml
540950714,SENIOR CONNECTIONS,VA,RICHMOND,23219,2017,2018-09-30,990,1973,EMPOWERING SENIORS TO LIVE WITH DIGNITY AND CHOICE.,154.0,470.0,6477932.0,6395371.0,6127975.0,6118860.0,5924750.0,145392.0,77159.0,-1655.0,132774.0,5852142.0,6275505.0,6611419.0,3368681.0,4241.0,6065045.0,119866.0,-483444.0,2161945.0,1914420.0,469621.0,391809.0,1692324.0,1522611.0,201900299349300225_public.xml
236423950,BRADFORD COUNTY ACTION INC,PA,TOWANDA,18848,2017,2018-06-30,990,1966,"TO PROVIDE EDUCATION, GUIDANCE & TRAINING TO THOSE MEMBERS OF THE COMMUNITY WHO MAY BE AT RISK OF NOT MAINTAINING A REASONABLE STANDARD OF LIVING & WHO CANNOT ACQUIRE THESE NECESSARY SKILLS THROUGH TRADITIONAL CHANNELS",46.0,0.0,1158558.0,1158558.0,1026644.0,1071759.0,958089.0,86458.0,68341.0,341.0,0.0,1053129.0,1149240.0,1054301.0,861813.0,0.0,1149240.0,9318.0,-27657.0,210775.0,144063.0,158014.0,98832.0,52761.0,45231.0,201900299349300420_public.xml
